method,agieval_lsat_ar,arc_challenge,arc_easy,coqa,gsm8k,hellaswag,jeopardy,lambada_openai,mbpp,mmlu,piqa,social_iqa,squadv2,winogrande,average
smollm3_3b@step200000,0.19130434782608696,0.4880546075085324,0.7563131313131313,0.703106322934844,0.06595905989385899,0.68123879705238,0.4063,0.40947021152726565,0.219125,0.25203155966307317,0.764417845484222,0.43244626407369496,0.7609610471423779,0.6503551696921863,0.48436309743654665
smollm3_3b@step160000,0.20869565217391303,0.4854948805460751,0.7714646464646465,0.7052077114551623,0.056103108415466264,0.676956781517626,0.3878,0.4125751989132544,0.226,0.2752288927173594,0.7513601741022851,0.43961105424769703,0.7411058344427395,0.6400947119179163,0.4841213319224386
olmo_3_1025_7b@step40000,0.23478260869565218,0.45307167235494883,0.7630471380471381,0.7069821783572052,0.0667172100075815,0.6546504680342561,0.3644,0.4131573840481273,0.181,0.33271533611539844,0.7627856365614799,0.4344933469805527,0.7630080731219596,0.6393054459352802,0.48357974987568425
oellm_datamix_2b_90_10@step250000,0.2391304347826087,0.439419795221843,0.7441077441077442,0.6712282789118076,0.050037907505686124,0.681736705835491,0.3711,0.4997089074325636,0.1104375,0.3654835816920124,0.7758433079434167,0.44114636642784033,0.7123659421784966,0.6448303078137332,0.48189834141808874
oellm_datamix_2b_70_30@step650000,0.19130434782608696,0.41638225255972694,0.747895622895623,0.6604570346631194,0.05155420773313116,0.671081457876917,0.3961,0.5247428682320978,0.137375,0.3757940568240077,0.7676822633297062,0.4406345957011259,0.7145227739422354,0.6243093922651933,0.4799882767034979
oellm_datamix_2b_80_20@step300000,0.20869565217391303,0.43686006825938567,0.7377946127946128,0.6637068172499628,0.052312357846853674,0.6763592909778928,0.3796,0.5154279060741316,0.106,0.38528335674390785,0.763873775843308,0.44319344933469806,0.7047277274733692,0.6361483820047356,0.4792845283411979
olmo_hybrid_7b@step25000,0.20434782608695654,0.43430034129692835,0.73989898989899,0.6498117605722434,0.07050796057619409,0.6468830910177256,0.349,0.5328934601203182,0.189,0.29368917754699864,0.7573449401523396,0.43500511770726713,0.7607383277514893,0.6448303078137332,0.47916080718151316
olmo_3_1125_32b@step10000,0.23478260869565218,0.47952218430034127,0.7495791245791246,0.6936083534505886,0.06520090978013647,0.673272256522605,0.3819,0.4199495439549777,0.16975,0.27717679033376347,0.7606093579978237,0.4406345957011259,0.72220313935353,0.6377269139700079,0.4789939841885484
apertus_8b@step50000,0.2217391304347826,0.45051194539249145,0.7373737373737373,0.7099004191750211,0.06141015921152388,0.7193786098386775,0.4292,0.3904521637880846,0.084375,0.26018495049879997,0.7867247007616975,0.4344933469805527,0.7523186828921787,0.6637726913970008,0.47870253841032495
smollm3_3b@step120000,0.20869565217391303,0.4641638225255973,0.7516835016835017,0.6981085414601412,0.0576194086429113,0.6661023700458076,0.374,0.43256355521055695,0.2055,0.25113847538604117,0.7529923830250272,0.4390992835209826,0.743148783193546,0.6550907655880032,0.4785647530325735
oellm_datamix_9b_60_40@step40000,0.1826086956521739,0.4513651877133106,0.7487373737373737,0.6768357608419059,0.05079605761940864,0.6803425612427804,0.3984,0.4927226858140889,0.1125,0.29752285054226135,0.7714907508161044,0.4483111566018424,0.7288230946365116,0.648776637726914,0.4778023437817625
oellm_datamix_2b_70_30@step600000,0.1782608695652174,0.42406143344709896,0.7424242424242424,0.6673833810990017,0.053828658074298714,0.6738697470623382,0.3889,0.5041723267999224,0.12875,0.39083797112785074,0.7589771490750816,0.43961105424769703,0.6959084052803794,0.6322020520915549,0.4770848064496202
oellm_datamix_2b_70_30@step500000,0.2,0.4351535836177474,0.7462121212121212,0.6585485296029737,0.058377558756633814,0.667396932881896,0.3925,0.48379584707937123,0.1335625,0.3642647111203512,0.766050054406964,0.43807574206755373,0.6913276324305716,0.6140489344909235,0.47495101054765054
oellm_datamix_2b_70_30@step550000,0.16521739130434782,0.4334470989761092,0.7432659932659933,0.643656048429175,0.045489006823351025,0.6747659828719379,0.3831,0.495439549776829,0.123125,0.38728327945685204,0.7606093579978237,0.4421699078812692,0.7148932010240522,0.6361483820047356,0.4749007285580341
olmo_3_1025_7b@step35000,0.21304347826086956,0.4445392491467577,0.747895622895623,0.6932076619083523,0.04397270659590599,0.650368452499502,0.3529,0.4042305453134097,0.206875,0.3013046862378886,0.7568008705114254,0.42681678607983625,0.7585312478180583,0.6187845303867403,0.47280505983245497
oellm_datamix_2b_60_40@step800000,0.21304347826086956,0.4249146757679181,0.7411616161616161,0.6798915949389615,0.045489006823351025,0.6775542720573591,0.3818,0.4989326605860664,0.09,0.28620055782841386,0.7720348204570185,0.44626407369498466,0.7246094032380306,0.6322020520915549,0.47243558656472456
oellm_datamix_2b_80_20@step250000,0.21304347826086956,0.43686006825938567,0.7449494949494949,0.640131772849091,0.039423805913570885,0.6687910774746066,0.3821,0.5047545119347953,0.119875,0.3111291567680752,0.764417845484222,0.44779938587512796,0.7029163771659752,0.6353591160220995,0.47225364935409386
oellm_datamix_2b_70_30@step400000,0.1956521739130435,0.4445392491467577,0.7470538720538721,0.6643043424204408,0.052312357846853674,0.6702848038239394,0.3896,0.4964098583349505,0.1164375,0.28512709279345577,0.7665941240478781,0.43705220061412486,0.7088271126689547,0.6227308602999211,0.471208967711728
oellm_datamix_2b_60_40@step750000,0.21304347826086956,0.4377133105802048,0.7542087542087542,0.6561706176009054,0.043214556482183475,0.6704839673371839,0.3718,0.5061129439161653,0.09,0.3032025963003027,0.7606093579978237,0.44421699078812693,0.7170984422482273,0.6211523283346487,0.47064481028967114
oellm_datamix_2b_90_10@step190000,0.18695652173913044,0.44112627986348124,0.7264309764309764,0.6468831469087187,0.04397270659590599,0.6751643098984266,0.3744,0.5115466718416456,0.1185,0.3014992336706416,0.7720348204570185,0.43807574206755373,0.7193648845615297,0.6322020520915549,0.4705826675804702
oellm_datamix_2b_90_10@step180000,0.1826086956521739,0.44368600682593856,0.7386363636363636,0.6564771777242584,0.05079605761940864,0.668990240987851,0.3792,0.5119347952648943,0.11825,0.2740977890620633,0.7704026115342764,0.428863868986694,0.7231622396610071,0.6314127861089187,0.4698941880759891
oellm_datamix_2b_90_10@step200000,0.14347826086956522,0.4351535836177474,0.7361111111111112,0.6563961518477583,0.04927975739196361,0.6766580362477594,0.3774,0.5259072385018436,0.0993125,0.2977221670974821,0.7704026115342764,0.43858751279426816,0.7306953538716408,0.6345698500394633,0.46940529535177716
olmo_hybrid_7b@step20000,0.26956521739130435,0.4325938566552901,0.7327441077441077,0.6539143718311344,0.04852160727824109,0.6306512646883091,0.3245,0.5096060547254027,0.1602,0.2663854906426004,0.749727965179543,0.43244626407369496,0.7251892541993955,0.6353591160220995,0.4693860407450802
oellm_datamix_2b_80_20@step200000,0.20434782608695654,0.439419795221843,0.7449494949494949,0.646389278869099,0.037149355572403335,0.6608245369448317,0.3709,0.5115466718416456,0.094125,0.2933065446069286,0.7589771490750816,0.43654042988741043,0.7135016474468832,0.6511444356748224,0.4687944404412429
oellm_datamix_2b_70_30@step450000,0.15217391304347827,0.4206484641638225,0.7386363636363636,0.6527073550452432,0.056103108415466264,0.6701852220673172,0.3922,0.49660392004657483,0.10525,0.3455082185020206,0.764417845484222,0.43705220061412486,0.6899402421691176,0.632991318074191,0.4681727265187101
oellm_datamix_2b_60_40@step700000,0.19130434782608696,0.42918088737201365,0.7403198653198653,0.6674293612018591,0.045489006823351025,0.6656044612626967,0.373,0.5092179313021541,0.093125,0.29308088697089274,0.7671381936887922,0.4534288638689867,0.702725547089489,0.6219415943172849,0.4680704247888195
oellm_datamix_2b_90_10@step100000,0.2565217391304348,0.43600682593856654,0.7546296296296297,0.6213451253376039,0.045489006823351025,0.6544513045210117,0.3583,0.49854453716281777,0.089,0.2957238785028094,0.7600652883569097,0.43807574206755373,0.7171912351847696,0.6172059984214681,0.46732502221978045
olmo_3_1025_7b@step30000,0.2217391304347826,0.45307167235494883,0.7546296296296297,0.6894662994031993,0.05155420773313116,0.6306512646883091,0.3371,0.42693576557345236,0.189,0.25277043177543984,0.7622415669205659,0.43654042988741043,0.7258632141770937,0.6085240726124704,0.46714912037074524
oellm_datamix_2b_90_10@step160000,0.1826086956521739,0.43600682593856654,0.742003367003367,0.6400115425954067,0.043214556482183475,0.6672973511252739,0.3788,0.5041723267999224,0.1100625,0.2927177249430127,0.7752992383025027,0.43346980552712383,0.6936342939448025,0.6250986582478295,0.46602834904015467
oellm_datamix_2b_90_10@step170000,0.1956521739130435,0.4402730375426621,0.7327441077441077,0.6356775756593402,0.05155420773313116,0.6694881497709619,0.3724,0.5086357461672812,0.10675,0.27147247133517916,0.7698585418933623,0.42988741044012285,0.7011099431069975,0.6290449881610103,0.4653248823905143
oellm_datamix_2b_80_20@step190000,0.20869565217391303,0.4308873720136519,0.7495791245791246,0.6536358904501453,0.04397270659590599,0.6620195180242979,0.3693,0.4855424024839899,0.0895,0.27990387980147646,0.7698585418933623,0.436028659160696,0.6935803117446019,0.6400947119179163,0.4651856264885058
smollm3_3b@step80000,0.19130434782608696,0.45307167235494883,0.7255892255892256,0.6737589813682006,0.04245640636846096,0.6482772356104362,0.3572,0.43256355521055695,0.175,0.24016434098613243,0.7595212187159956,0.44114636642784033,0.7237016524475598,0.6448303078137332,0.46489895076565546
oellm_datamix_2b_60_40@step400000,0.21304347826086956,0.439419795221843,0.7483164983164983,0.6732847477785786,0.047763457164518575,0.6542521410077674,0.3528,0.5066951290510382,0.0985,0.2791616192664825,0.7551686615886833,0.4467758444216991,0.6783897825470786,0.6148382004735596,0.4648863825070441
oellm_datamix_2b_80_20@step170000,0.23478260869565218,0.42150170648464164,0.7327441077441077,0.6607518670036743,0.03411675511751327,0.663612826130253,0.3649,0.4967979817581991,0.083875,0.28600932230538145,0.766050054406964,0.44319344933469806,0.6783626291898606,0.6377269139700079,0.4646018015814967
oellm_datamix_2b_90_10@step150000,0.1826086956521739,0.43686006825938567,0.7415824915824916,0.6219920665281371,0.043214556482183475,0.6664011153156741,0.3703,0.49408111779545894,0.1094375,0.28801984022021687,0.7687704026115343,0.4421699078812692,0.6998637063291804,0.6298342541436464,0.4639382659143823
oellm_datamix_2b_80_20@step180000,0.21739130434782608,0.4453924914675768,0.7415824915824916,0.648547675358742,0.03866565579984837,0.666301533559052,0.3602,0.48496021734911704,0.0908125,0.28540906346030115,0.766050054406964,0.44575230296827023,0.6752394751855342,0.6258879242304657,0.4637280492654421
oellm_datamix_2b_70_30@step350000,0.1782608695652174,0.4274744027303754,0.7512626262626263,0.6481750463919489,0.05307050796057619,0.6651065524795857,0.3785,0.5033960799534252,0.0918125,0.2770442879219292,0.7665941240478781,0.4570112589559877,0.6790371608111322,0.6108918705603789,0.46340266340293296
oellm_datamix_2b_80_20@step140000,0.20869565217391303,0.43430034129692835,0.7373737373737373,0.6451931860210125,0.034874905231235785,0.6593308105954989,0.3558,0.4927226858140889,0.097375,0.28195679536519,0.7616974972796517,0.43807574206755373,0.6959280511616606,0.6298342541436464,0.46236847560886557
oellm_datamix_2b_60_40@step450000,0.2217391304347826,0.4138225255972696,0.7394781144781145,0.659110448217305,0.039423805913570885,0.6568412666799442,0.3533,0.5088298078789055,0.08225,0.26973605659250444,0.763873775843308,0.43807574206755373,0.6885512586629632,0.6353591160220995,0.46217078917059445
oellm_datamix_2b_60_40@step500000,0.1826086956521739,0.4087030716723549,0.7394781144781145,0.6545457504931891,0.04624715693707354,0.6585341565425215,0.3583,0.4956336114884533,0.113375,0.2735100483649119,0.7633297062023939,0.44472876151484136,0.6899261774771582,0.6385161799526441,0.46195974505541637
oellm_datamix_2b_60_40@step600000,0.19130434782608696,0.4189419795221843,0.7188552188552189,0.6710822000625509,0.03866565579984837,0.6694881497709619,0.3622,0.4948573646419561,0.1063125,0.2712727562880169,0.7693144722524483,0.44319344933469806,0.6807107785639898,0.6306235201262825,0.46191588521744587
oellm_datamix_2b_80_20@step150000,0.19130434782608696,0.44197952218430037,0.7457912457912458,0.645599665799817,0.037149355572403335,0.6574387572196774,0.3538,0.5098001164370269,0.08725,0.2805301599001665,0.7568008705114254,0.4421699078812692,0.6986109904780866,0.6156274664561957,0.4617037432898358
oellm_datamix_2b_60_40@step550000,0.21304347826086956,0.4308873720136519,0.7289562289562289,0.658472743533993,0.04473085670962851,0.6533559051981677,0.36,0.495439549776829,0.098,0.26469697670664294,0.764417845484222,0.43705220061412486,0.6682884615266806,0.6345698500394633,0.4608508192014645
oellm_datamix_2b_90_10@step140000,0.17391304347826086,0.44368600682593856,0.7626262626262627,0.6112115868938702,0.04245640636846096,0.6633140808603863,0.3657,0.4771977488841452,0.1171875,0.29734073829864016,0.7698585418933623,0.43244626407369496,0.6746637132258594,0.611681136543015,0.46023450214084977
oellm_datamix_2b_70_30@step250000,0.21304347826086956,0.4351535836177474,0.7449494949494949,0.6591175680282085,0.0356330553449583,0.6542521410077674,0.362,0.48379584707937123,0.097625,0.2765944677672741,0.7589771490750816,0.4257932446264074,0.6849050860902041,0.6093133385951065,0.4600823896030351
oellm_datamix_2b_60_40@step650000,0.18695652173913044,0.431740614334471,0.7319023569023569,0.6694637576306458,0.05079605761940864,0.6624178450507867,0.3579,0.4981564137395692,0.084,0.25331921051612305,0.7595212187159956,0.4467758444216991,0.684204085883419,0.6235201262825573,0.46004814663115445
oellm_datamix_2b_90_10@step120000,0.16956521739130434,0.4283276450511945,0.7365319865319865,0.6307392240518238,0.04624715693707354,0.6600278828918542,0.3671,0.48981176013972444,0.1216875,0.2839090844655563,0.766050054406964,0.43500511770726713,0.6936428619207154,0.6108918705603789,0.45996695443256025
oellm_datamix_2b_80_20@step160000,0.16956521739130434,0.4138225255972696,0.73989898989899,0.637985062794053,0.032600454890068235,0.6594303923521211,0.3597,0.507859499320784,0.113875,0.2671827963279341,0.7725788900979326,0.43807574206755373,0.6904864995311643,0.6361483820047356,0.45994353230527935
oellm_datamix_2b_80_20@step130000,0.21739130434782608,0.4232081911262799,0.7403198653198653,0.650348367425188,0.03411675511751327,0.6531567416849233,0.352,0.5020376479720551,0.0925625,0.27968561730390173,0.7627856365614799,0.4344933469805527,0.671539163092908,0.6219415943172849,0.4596847665178413
oellm_datamix_2b_90_10@step110000,0.20869565217391303,0.41552901023890787,0.7428451178451179,0.6198368463624253,0.032600454890068235,0.6546504680342561,0.3645,0.49602173491170193,0.0913125,0.28645081834407865,0.7595212187159956,0.43244626407369496,0.7083276315967744,0.6211523283346487,0.45956357468011305
oellm_datamix_2b_60_40@step350000,0.20869565217391303,0.41552901023890787,0.7327441077441077,0.6625727212156997,0.037149355572403335,0.6607249551882095,0.3522,0.4851542790607413,0.096375,0.27220491144324876,0.7616974972796517,0.4564994882292733,0.6758441972427207,0.6164167324388319,0.4595577077019791
oellm_datamix_2b_70_30@step300000,0.16521739130434782,0.41552901023890787,0.7432659932659933,0.6504747235991554,0.04852160727824109,0.6638119896434973,0.3723,0.4804967979817582,0.1194375,0.27352363683385894,0.7578890097932536,0.43807574206755373,0.6874790659351213,0.6164167324388319,0.45945994288432285
oellm_datamix_2b_80_20@step120000,0.2217391304347826,0.41552901023890787,0.73989898989899,0.6242647806983861,0.04169825625473844,0.6482772356104362,0.3496,0.5028138948185523,0.108,0.2842242419696487,0.764417845484222,0.43654042988741043,0.6598121105716713,0.6195737963693765,0.4583135515883659
oellm_datamix_2b_90_10@step130000,0.16521739130434782,0.4206484641638225,0.742003367003367,0.6150427036175965,0.04245640636846096,0.6580362477594105,0.3692,0.5028138948185523,0.10125,0.2750866354897729,0.766050054406964,0.4406345957011259,0.6911919049157269,0.6172059984214681,0.4576312617121868
oellm_datamix_2b_70_30@step170000,0.23043478260869565,0.40955631399317405,0.7361111111111112,0.6403267193266856,0.0310841546626232,0.642899820752838,0.3454,0.495439549776829,0.117875,0.28400519967276067,0.7595212187159956,0.43398157625383826,0.6633915442474103,0.6140489344909235,0.4574339946866347
oellm_datamix_2b_70_30@step190000,0.22608695652173913,0.4197952218430034,0.7428451178451179,0.65035796576753,0.0401819560272934,0.6502688707428799,0.3494,0.48961769842810016,0.10375,0.2661260140232445,0.7551686615886833,0.4227226202661208,0.6789529799951828,0.6077348066298343,0.4573577764056235
oellm_datamix_2b_90_10@step90000,0.2,0.41552901023890787,0.747895622895623,0.6084320573278906,0.032600454890068235,0.652459669388568,0.3477,0.49330487094896175,0.091375,0.28248865805357765,0.7676822633297062,0.4293756397134084,0.6856965750926047,0.6290449881610103,0.4559703435743091
oellm_datamix_2b_80_20@step110000,0.21304347826086956,0.4121160409556314,0.7529461279461279,0.6198603156472177,0.03411675511751327,0.6490738896634136,0.3423,0.4927226858140889,0.0964375,0.2775846320878859,0.7709466811751904,0.43858751279426816,0.6671920026436053,0.611681136543015,0.45561491133205917
oellm_datamix_2b_90_10@step80000,0.1826086956521739,0.4283276450511945,0.7462121212121212,0.6077381200956967,0.0310841546626232,0.6440948018323043,0.3433,0.49873859887444205,0.074125,0.2877946445723929,0.764961915125136,0.42988741044012285,0.6890936314727353,0.6243093922651933,0.45373400937543823
oellm_datamix_9b_60_40@step30000,0.21739130434782608,0.41638225255972694,0.7293771043771043,0.641074203396411,0.026535253980288095,0.6453893646683927,0.3297,0.4964098583349505,0.080875,0.2741440178621444,0.7611534276387377,0.44319344933469806,0.671464877943524,0.6108918705603789,0.4531415703574417
oellm_datamix_2b_60_40@step300000,0.1782608695652174,0.40955631399317405,0.7226430976430976,0.6538221519313618,0.04169825625473844,0.6485759808803028,0.348,0.4847661556374927,0.0885625,0.2697210705010709,0.76550598476605,0.44421699078812693,0.6696396242585382,0.6164167324388319,0.45295612347557157
oellm_datamix_2b_70_30@step180000,0.2217391304347826,0.4197952218430034,0.7365319865319865,0.639001964893756,0.03184230477634572,0.6459868552081258,0.3438,0.49524548806520474,0.083875,0.2715223055138909,0.7606093579978237,0.42221084953940635,0.6706285215138922,0.5951065509076559,0.4527068240875624
olmo_3_1025_7b@step25000,0.1826086956521739,0.42150170648464164,0.7369528619528619,0.67689109755298,0.047763457164518575,0.6185022903804023,0.3136,0.39375121288569764,0.1495625,0.28973239061900014,0.7480957562568009,0.4375639713408393,0.7257827106785986,0.5872138910812944,0.4521087530035578
oellm_datamix_2b_70_30@step150000,0.20434782608695654,0.4232081911262799,0.7411616161616161,0.636007827600699,0.0310841546626232,0.6438956383190599,0.3409,0.4909761304094702,0.088125,0.2621577161620656,0.7568008705114254,0.42835209825997955,0.6715024340705268,0.6053670086819258,0.4517061794323305
oellm_datamix_2b_80_20@step100000,0.20869565217391303,0.4138225255972696,0.7504208754208754,0.6142971867567815,0.032600454890068235,0.6480780720971918,0.3395,0.4855424024839899,0.074125,0.2710879743354119,0.764417845484222,0.43346980552712383,0.6631746892006013,0.6211523283346487,0.4514560580215784
oellm_datamix_2b_70_30@step200000,0.2217391304347826,0.4257679180887372,0.7386363636363636,0.6429438081765441,0.03335860500379075,0.6500697072296355,0.3475,0.48282553852124976,0.0903125,0.24175197000819654,0.7573449401523396,0.43500511770726713,0.6471547305904307,0.6045777426992897,0.4513562908749019
gemma3_1b,0.21739130434782608,0.39078498293515357,0.7264309764309764,0.6393857033897227,0.024260803639120546,0.6201951802429795,0.352,0.4669124781680574,0.105625,0.2645874252386994,0.7540805223068553,0.43500511770726713,0.7044422954747321,0.6085240726124704,0.45068756160670437
oellm_datamix_2b_60_40@step250000,0.21739130434782608,0.41552901023890787,0.7335858585858586,0.6276107071778708,0.03184230477634572,0.6498705437163912,0.3447,0.4872889578886086,0.071125,0.26762656456911904,0.7622415669205659,0.4344933469805527,0.6581045708122326,0.6077348066298343,0.4506531816174366
oellm_datamix_2b_80_20@step90000,0.2217391304347826,0.4257679180887372,0.7403198653198653,0.6193034157226435,0.039423805913570885,0.6358295160326628,0.337,0.46671841645643314,0.0688125,0.2822988637981725,0.7611534276387377,0.43500511770726713,0.6625308983308369,0.6077348066298343,0.4502598344338246
olmo_hybrid_7b@step15000,0.20869565217391303,0.4206484641638225,0.7272727272727273,0.6145636184754203,0.03639120545868082,0.6050587532364071,0.2872,0.5035901416650495,0.1386,0.2678374774159355,0.750816104461371,0.42221084953940635,0.6985993720730858,0.6195737963693765,0.45007558302179973
oellm_datamix_2b_70_30@step160000,0.1956521739130435,0.4257679180887372,0.7319023569023569,0.6391787115091698,0.0356330553449583,0.6445927106154152,0.3355,0.4818552299631283,0.082625,0.28721424279122004,0.764961915125136,0.41760491299897645,0.6543034135939663,0.5935280189423836,0.4493085471277494
oellm_datamix_2b_70_30@step130000,0.18695652173913044,0.42150170648464164,0.7297979797979798,0.6157507179190173,0.032600454890068235,0.6374228241386178,0.3371,0.48864738986997863,0.0804375,0.28418530931473146,0.76550598476605,0.43193449334698053,0.6566936210051697,0.6211523283346487,0.4492633451147867
oellm_datamix_2b_70_30@step140000,0.20434782608695654,0.39419795221843,0.7171717171717171,0.6254667000589494,0.030326004548900682,0.637024497112129,0.3338,0.49117019212109453,0.091875,0.27950506375756956,0.7578890097932536,0.4196519959058342,0.6807842364820648,0.6132596685082873,0.4483192759832276
oellm_datamix_2b_70_30@step120000,0.20434782608695654,0.41467576791808874,0.7230639730639731,0.6255718360706718,0.03411675511751327,0.638020314678351,0.3299,0.48903551329322725,0.0903125,0.28149376018135713,0.7513601741022851,0.43346980552712383,0.6612424834251406,0.5974743488555643,0.4481489327371609
oellm_datamix_2b_60_40@step200000,0.1608695652173913,0.41552901023890787,0.7297979797979798,0.6263830782735406,0.03335860500379075,0.6390161322445728,0.3334,0.4909761304094702,0.08225,0.28659900339557837,0.7611534276387377,0.43654042988741043,0.6463964595727679,0.6140489344909235,0.4468799111550764
olmo_3_1025_7b@step20000,0.22608695652173913,0.42406143344709896,0.7344276094276094,0.6601079357518704,0.03639120545868082,0.6013742282413862,0.2789,0.38754123811372015,0.174375,0.2637322961377729,0.7393906420021763,0.43500511770726713,0.6976483325085122,0.5911602209944752,0.4464430154508792
oellm_datamix_2b_90_10@step70000,0.21304347826086956,0.4189419795221843,0.7386363636363636,0.6051326158916072,0.03411675511751327,0.6395140410276837,0.334,0.4634193673588201,0.08575,0.2655362305105185,0.7622415669205659,0.4232343909928352,0.6656702002347921,0.5974743488555643,0.44619366702352264
oellm_datamix_2b_80_20@step80000,0.20434782608695654,0.40187713310580203,0.7335858585858586,0.6346842708268617,0.024260803639120546,0.6290579565823541,0.3217,0.47680962546089656,0.0681875,0.2868365900152313,0.764417845484222,0.43551688843398156,0.6542422581815281,0.6093133385951065,0.4460598496427086
oellm_datamix_2b_60_40@step170000,0.20434782608695654,0.39078498293515357,0.7175925925925926,0.6306322124296156,0.03639120545868082,0.6315475004979088,0.3282,0.49990296914418786,0.07425,0.2863475473721023,0.764417845484222,0.43091095189355166,0.6279224176194712,0.6077348066298343,0.4450702041531626
oellm_datamix_2b_60_40@step190000,0.19130434782608696,0.4138225255972696,0.7369528619528619,0.627149974572141,0.03866565579984837,0.6352320254929297,0.3291,0.49408111779545894,0.061375,0.253057081297573,0.764417845484222,0.44472876151484136,0.6234197304482847,0.6124704025256511,0.4446983807362263
oellm_datamix_2b_70_30@step110000,0.20869565217391303,0.4197952218430034,0.7167508417508418,0.6344746693681134,0.022744503411675512,0.6287592113124876,0.3251,0.47894430428876383,0.08,0.26686992440335333,0.7627856365614799,0.4247697031729785,0.6428770711621306,0.6093133385951065,0.4444200055745606
oellm_datamix_2b_90_10@step60000,0.19130434782608696,0.41723549488054607,0.7297979797979798,0.6000980262799609,0.034874905231235785,0.6392152957578172,0.3241,0.4682709101494275,0.0695,0.2769264415326181,0.7595212187159956,0.4232343909928352,0.6691882608196329,0.6093133385951065,0.4437557578985173
oellm_datamix_2b_60_40@step160000,0.1956521739130435,0.40017064846416384,0.7205387205387206,0.6238458903409007,0.027293404094010616,0.6331408086038638,0.3264,0.4793324277120124,0.0705625,0.2846627428975863,0.7606093579978237,0.43807574206755373,0.638126074816925,0.6085240726124704,0.4433524688613625
oellm_datamix_2b_70_30@step90000,0.2391304347826087,0.39761092150170646,0.7314814814814815,0.6332310353021817,0.034874905231235785,0.6233817964548894,0.3131,0.4704055889772948,0.076375,0.26691170769323147,0.7562568008705114,0.4314227226202661,0.6380776638547406,0.5927387529597474,0.44321420083784974
oellm_datamix_2b_60_40@step140000,0.21304347826086956,0.38054607508532423,0.7163299663299664,0.6241954697800676,0.032600454890068235,0.6240788687512447,0.3341,0.479720551135261,0.078625,0.26026547273257195,0.7568008705114254,0.4329580348004094,0.6619551818622772,0.5990528808208366,0.44244802178288023
apertus_70b@step25000,0.25217391304347825,0.4232081911262799,0.7403198653198653,0.5889458611867455,0.03335860500379075,0.6869149571798446,0.3512,0.4020958664855424,0.05,0.2590492457007474,0.778563656147987,0.4293756397134084,0.6066802405954886,0.5919494869771112,0.44241682346287786
oellm_datamix_2b_60_40@step180000,0.16956521739130434,0.39419795221843,0.7281144781144782,0.6204707577208338,0.0356330553449583,0.6376219876518622,0.3289,0.4956336114884533,0.07475,0.2715507404615391,0.7606093579978237,0.43346980552712383,0.6308239475730971,0.6045777426992897,0.44185133244208524
oellm_datamix_2b_60_40@step150000,0.1956521739130435,0.40102389078498296,0.7302188552188552,0.619936279613787,0.03335860500379075,0.6290579565823541,0.3291,0.46458373762856586,0.0480625,0.274343224931337,0.7540805223068553,0.43039918116683723,0.6674869481157145,0.5998421468034728,0.44122471586211404
oellm_datamix_2b_60_40@step130000,0.22608695652173913,0.39419795221843,0.7226430976430976,0.6254838208810677,0.028051554207733132,0.6312487552280422,0.3187,0.48360178536774695,0.077625,0.264050295245468,0.7448313384113167,0.43551688843398156,0.6257298520455795,0.5919494869771112,0.4406940559415224
oellm_datamix_2b_80_20@step70000,0.17391304347826086,0.40955631399317405,0.7226430976430976,0.6125732026468517,0.027293404094010616,0.6271659032065325,0.3232,0.4572093925868426,0.0835,0.2772318264928057,0.7595212187159956,0.43346980552712383,0.6495686385741363,0.5966850828729282,0.43953792355941135
oellm_datamix_2b_70_30@step100000,0.2,0.3984641638225256,0.7268518518518519,0.6026978363755735,0.025018953752843062,0.6261700856403107,0.3244,0.47254026780516206,0.088,0.25796140381696897,0.7622415669205659,0.428863868986694,0.6420776415881936,0.5761641673243884,0.43796084342036273
oellm_datamix_2b_70_30@step70000,0.20869565217391303,0.38054607508532423,0.7222222222222222,0.6098742283940789,0.0310841546626232,0.6163114917347142,0.2999,0.4812730448282554,0.0864375,0.27806599934251824,0.7475516866158868,0.4232343909928352,0.6312889782210205,0.5887924230465666,0.43609127480856846
oellm_datamix_2b_60_40@step100000,0.23043478260869565,0.38993174061433444,0.7159090909090909,0.6033115072228116,0.027293404094010616,0.6113324039036049,0.3051,0.4622549970890743,0.0758125,0.26507187696647705,0.7622415669205659,0.4390992835209826,0.6187506988001239,0.5982636148382005,0.4360576762491409
oellm_datamix_2b_70_30@step80000,0.19130434782608696,0.39761092150170646,0.7226430976430976,0.6071186618652732,0.02577710386656558,0.6227843059151563,0.3131,0.4845720939258684,0.0723125,0.25845548388263856,0.7513601741022851,0.4278403275332651,0.631525510772042,0.5880031570639306,0.43531483470699406
smollm3_3b@step40000,0.21304347826086956,0.4325938566552901,0.7142255892255892,0.6202154778601532,0.02880970432145565,0.6135232025492929,0.2805,0.397244323694935,0.127,0.2469923448315332,0.7437431991294886,0.4227226202661208,0.6384856851150066,0.6077348066298343,0.43477387775282633
oellm_datamix_2b_90_10@step50000,0.16956521739130434,0.4052901023890785,0.7222222222222222,0.5926937043560921,0.03335860500379075,0.6224855606452898,0.3063,0.4669124781680574,0.0639375,0.2725001715026436,0.7470076169749728,0.4293756397134084,0.644351022061772,0.5927387529597474,0.43348132809917
